"ap_payoff","av_payoff","block","category","condition","correct","counterbalance","dim0","dim1","dim2","dim3","fullinfo","imagenum","physdim0","physdim1","physdim2","physdim3","response","reward","score_post","score_pre","stimnum","swapdim0","swapdim1","swapdim2","swapdim3","test","trial","uniqueid","exclude"
-5,0,1,0,"contingent","True",0,0,1,0,0,"False",0,0,1,3,2,0,0,0,0,2,0,1,0,0,"False",19,62,0
1,0,1,1,"contingent","True",0,1,0,1,1,"False",15,0,1,3,2,1,1,1,0,13,0,1,0,0,"False",20,62,0
1,0,1,1,"contingent","True",0,1,0,0,1,"False",7,0,1,3,2,1,1,2,1,9,0,1,0,0,"False",21,62,0
1,0,1,1,"contingent","True",0,0,1,1,1,"False",12,0,1,3,2,1,1,3,2,14,0,1,0,0,"False",22,62,0
-5,0,1,0,"contingent","True",0,1,0,0,0,"False",3,0,1,3,2,0,0,3,3,1,0,1,0,0,"False",23,62,0
1,0,1,1,"contingent","True",0,1,1,0,1,"False",5,0,1,3,2,1,1,4,3,11,0,1,0,0,"False",24,62,0
-5,0,1,0,"contingent","True",0,1,0,0,0,"False",3,0,1,3,2,0,0,4,4,1,0,1,0,0,"False",25,62,0
1,0,1,1,"contingent","True",0,0,1,0,1,"False",4,0,1,3,2,1,1,5,4,10,0,1,0,0,"False",26,62,0
1,0,1,1,"contingent","True",0,1,0,1,1,"False",15,0,1,3,2,1,1,6,5,13,0,1,0,0,"False",27,62,0
-5,0,1,0,"contingent","False",0,1,1,0,0,"False",1,0,1,3,2,1,-5,1,6,3,0,1,0,0,"False",28,62,0
1,0,1,1,"contingent","True",0,0,0,1,1,"False",14,0,1,3,2,1,1,2,1,12,0,1,0,0,"False",29,62,0
1,0,1,1,"contingent","True",0,1,1,1,0,"False",9,0,1,3,2,1,1,3,2,7,0,1,0,0,"False",30,62,0
1,0,1,1,"contingent","True",0,0,0,0,1,"False",6,0,1,3,2,1,1,4,3,8,0,1,0,0,"False",31,62,0
1,0,2,1,"contingent","True",0,0,0,0,1,"False",6,0,1,3,2,1,1,5,4,8,0,1,0,0,"False",32,62,0
1,0,2,1,"contingent","True",0,1,1,1,1,"False",13,0,1,3,2,1,1,6,5,15,0,1,0,0,"False",33,62,0
1,0,2,1,"contingent","True",0,0,1,1,0,"False",8,0,1,3,2,1,1,7,6,6,0,1,0,0,"False",34,62,0
1,0,2,1,"contingent","True",0,1,1,0,1,"False",5,0,1,3,2,1,1,8,7,11,0,1,0,0,"False",35,62,0
1,0,2,1,"contingent","True",0,0,0,0,1,"False",6,0,1,3,2,1,1,9,8,8,0,1,0,0,"False",36,62,0
-5,0,2,0,"contingent","True",0,1,1,0,0,"False",1,0,1,3,2,0,0,9,9,3,0,1,0,0,"False",37,62,0
1,0,2,1,"contingent","True",0,0,1,1,1,"False",12,0,1,3,2,1,1,10,9,14,0,1,0,0,"False",38,62,0
-5,0,2,0,"contingent","True",0,1,1,0,0,"False",1,0,1,3,2,0,0,10,10,3,0,1,0,0,"False",39,62,0
-5,0,2,0,"contingent","True",0,0,1,0,0,"False",0,0,1,3,2,0,0,10,10,2,0,1,0,0,"False",40,62,0
1,0,2,1,"contingent","True",0,1,0,0,1,"False",7,0,1,3,2,1,1,11,10,9,0,1,0,0,"False",41,62,0
1,0,2,1,"contingent","True",0,1,0,1,0,"False",11,0,1,3,2,1,1,12,11,5,0,1,0,0,"False",42,62,0
1,0,2,1,"contingent","True",0,0,1,1,1,"False",12,0,1,3,2,1,1,13,12,14,0,1,0,0,"False",43,62,0
1,0,2,1,"contingent","True",0,0,1,0,1,"False",4,0,1,3,2,1,1,14,13,10,0,1,0,0,"False",44,62,0
1,0,2,1,"contingent","True",0,1,0,1,1,"False",15,0,1,3,2,1,1,15,14,13,0,1,0,0,"False",45,62,0
1,0,2,1,"contingent","True",0,1,0,1,0,"False",11,0,1,3,2,1,1,16,15,5,0,1,0,0,"False",46,62,0
-5,0,2,0,"contingent","False",0,0,0,0,0,"False",2,0,1,3,2,1,-5,11,16,0,0,1,0,0,"False",47,62,0
1,0,3,1,"contingent","True",0,0,1,0,1,"False",4,0,1,3,2,1,1,12,11,10,0,1,0,0,"False",48,62,0
-5,0,3,0,"contingent","False",0,0,0,0,0,"False",2,0,1,3,2,1,-5,7,12,0,0,1,0,0,"False",49,62,0
-5,0,3,0,"contingent","True",0,1,1,0,0,"False",1,0,1,3,2,0,0,7,7,3,0,1,0,0,"False",50,62,0
1,0,3,1,"contingent","True",0,0,1,1,0,"False",8,0,1,3,2,1,1,8,7,6,0,1,0,0,"False",51,62,0
1,0,3,1,"contingent","True",0,0,0,1,0,"False",10,0,1,3,2,1,1,9,8,4,0,1,0,0,"False",52,62,0
1,0,3,1,"contingent","True",0,0,0,1,0,"False",10,0,1,3,2,1,1,10,9,4,0,1,0,0,"False",53,62,0
1,0,3,1,"contingent","True",0,0,0,1,0,"False",10,0,1,3,2,1,1,11,10,4,0,1,0,0,"False",54,62,0
1,0,3,1,"contingent","True",0,1,0,1,0,"False",11,0,1,3,2,1,1,12,11,5,0,1,0,0,"False",55,62,0
1,0,3,1,"contingent","True",0,0,0,1,1,"False",14,0,1,3,2,1,1,13,12,12,0,1,0,0,"False",56,62,0
1,0,3,1,"contingent","True",0,1,0,1,0,"False",11,0,1,3,2,1,1,14,13,5,0,1,0,0,"False",57,62,0
-5,0,3,0,"contingent","True",0,0,0,0,0,"False",2,0,1,3,2,0,0,14,14,0,0,1,0,0,"False",58,62,0
1,0,3,1,"contingent","True",0,1,1,1,1,"False",13,0,1,3,2,1,1,15,14,15,0,1,0,0,"False",59,62,0
-5,0,3,0,"contingent","True",0,0,0,0,0,"False",2,0,1,3,2,0,0,15,15,0,0,1,0,0,"False",60,62,0
1,0,3,1,"contingent","False",0,1,1,0,1,"False",5,0,1,3,2,0,0,15,15,11,0,1,0,0,"False",61,62,0
1,0,3,1,"contingent","True",0,1,1,1,1,"False",13,0,1,3,2,1,1,16,15,15,0,1,0,0,"False",62,62,0
1,0,3,1,"contingent","True",0,0,1,1,1,"False",12,0,1,3,2,1,1,17,16,14,0,1,0,0,"False",63,62,0
1,0,4,1,"contingent","True",0,0,0,1,0,"False",10,0,1,3,2,1,1,18,17,4,0,1,0,0,"True",64,62,0
1,0,4,1,"contingent","False",0,1,0,0,1,"False",7,0,1,3,2,0,0,18,18,9,0,1,0,0,"True",65,62,0
-5,0,4,0,"contingent","True",0,1,1,0,0,"False",1,0,1,3,2,0,0,18,18,3,0,1,0,0,"True",66,62,0
1,0,4,1,"contingent","True",0,0,0,1,1,"False",14,0,1,3,2,1,1,19,18,12,0,1,0,0,"True",67,62,0
-5,0,4,0,"contingent","True",0,0,1,0,0,"False",0,0,1,3,2,0,0,19,19,2,0,1,0,0,"True",68,62,0
1,0,4,1,"contingent","True",0,1,0,1,0,"False",11,0,1,3,2,1,1,20,19,5,0,1,0,0,"True",69,62,0
1,0,4,1,"contingent","True",0,1,1,1,1,"False",13,0,1,3,2,1,1,21,20,15,0,1,0,0,"True",70,62,0
1,0,4,1,"contingent","True",0,0,0,0,1,"False",6,0,1,3,2,1,1,22,21,8,0,1,0,0,"True",71,62,0
-5,0,4,0,"contingent","True",0,0,0,0,0,"False",2,0,1,3,2,0,0,22,22,0,0,1,0,0,"True",72,62,0
1,0,4,1,"contingent","True",0,1,1,1,0,"False",9,0,1,3,2,1,1,23,22,7,0,1,0,0,"True",73,62,0
-5,0,4,0,"contingent","True",0,1,0,0,0,"False",3,0,1,3,2,0,0,23,23,1,0,1,0,0,"True",74,62,0
1,0,4,1,"contingent","True",0,1,1,0,1,"False",5,0,1,3,2,1,1,24,23,11,0,1,0,0,"True",75,62,0
1,0,4,1,"contingent","True",0,0,1,1,0,"False",8,0,1,3,2,1,1,25,24,6,0,1,0,0,"True",76,62,0
1,0,4,1,"contingent","True",0,1,0,1,1,"False",15,0,1,3,2,1,1,26,25,13,0,1,0,0,"True",77,62,0
1,0,4,1,"contingent","True",0,0,1,0,1,"False",4,0,1,3,2,1,1,27,26,10,0,1,0,0,"True",78,62,0
1,0,4,1,"contingent","True",0,0,1,1,1,"False",12,0,1,3,2,1,1,28,27,14,0,1,0,0,"True",79,62,0
1,0,5,1,"contingent","True",0,0,1,1,1,"False",12,0,1,3,2,1,1,29,28,14,0,1,0,0,"True",80,62,0
1,0,5,1,"contingent","True",0,0,0,1,0,"False",10,0,1,3,2,1,1,30,29,4,0,1,0,0,"True",81,62,0
1,0,5,1,"contingent","True",0,1,1,0,1,"False",5,0,1,3,2,1,1,31,30,11,0,1,0,0,"True",82,62,0
1,0,5,1,"contingent","True",0,1,1,1,1,"False",13,0,1,3,2,1,1,32,31,15,0,1,0,0,"True",83,62,0
1,0,5,1,"contingent","True",0,0,1,1,0,"False",8,0,1,3,2,1,1,33,32,6,0,1,0,0,"True",84,62,0
1,0,5,1,"contingent","True",0,1,0,1,0,"False",11,0,1,3,2,1,1,34,33,5,0,1,0,0,"True",85,62,0
-5,0,5,0,"contingent","True",0,1,1,0,0,"False",1,0,1,3,2,0,0,34,34,3,0,1,0,0,"True",86,62,0
-5,0,5,0,"contingent","True",0,0,1,0,0,"False",0,0,1,3,2,0,0,34,34,2,0,1,0,0,"True",87,62,0
1,0,5,1,"contingent","True",0,1,0,1,1,"False",15,0,1,3,2,1,1,35,34,13,0,1,0,0,"True",88,62,0
1,0,5,1,"contingent","True",0,0,0,1,1,"False",14,0,1,3,2,1,1,36,35,12,0,1,0,0,"True",89,62,0
1,0,5,1,"contingent","True",0,0,0,0,1,"False",6,0,1,3,2,1,1,37,36,8,0,1,0,0,"True",90,62,0
1,0,5,1,"contingent","True",0,1,0,0,1,"False",7,0,1,3,2,1,1,38,37,9,0,1,0,0,"True",91,62,0
-5,0,5,0,"contingent","True",0,1,0,0,0,"False",3,0,1,3,2,0,0,38,38,1,0,1,0,0,"True",92,62,0
-5,0,5,0,"contingent","True",0,0,0,0,0,"False",2,0,1,3,2,0,0,38,38,0,0,1,0,0,"True",93,62,0
1,0,5,1,"contingent","True",0,0,1,0,1,"False",4,0,1,3,2,1,1,39,38,10,0,1,0,0,"True",94,62,0
1,0,5,1,"contingent","True",0,1,1,1,0,"False",9,0,1,3,2,1,1,40,39,7,0,1,0,0,"True",95,62,0
1,0,0,1,"contingent","True",1,0,1,0,1,"False",6,2,0,1,3,1,1,1,0,10,1,1,1,1,"False",0,16,0
1,0,0,1,"contingent","True",1,1,1,0,1,"False",2,2,0,1,3,1,1,2,1,11,1,1,1,1,"False",1,16,0
1,0,0,1,"contingent","True",1,0,1,1,1,"False",4,2,0,1,3,1,1,3,2,14,1,1,1,1,"False",2,16,0
1,0,0,1,"contingent","True",1,0,1,0,1,"False",6,2,0,1,3,1,1,4,3,10,1,1,1,1,"False",3,16,0
1,0,0,1,"contingent","False",1,0,0,1,0,"False",13,2,0,1,3,0,0,4,4,4,1,1,1,1,"False",4,16,0
-5,0,0,0,"contingent","True",1,0,1,0,0,"False",14,2,0,1,3,0,0,4,4,2,1,1,1,1,"False",5,16,0
1,0,0,1,"contingent","True",1,0,0,0,1,"False",7,2,0,1,3,1,1,5,4,8,1,1,1,1,"False",6,16,0
-5,0,0,0,"contingent","True",1,1,1,0,0,"False",10,2,0,1,3,0,0,5,5,3,1,1,1,1,"False",7,16,0
1,0,0,1,"contingent","True",1,0,1,1,1,"False",4,2,0,1,3,1,1,6,5,14,1,1,1,1,"False",8,16,0
1,0,0,1,"contingent","True",1,1,0,1,1,"False",1,2,0,1,3,1,1,7,6,13,1,1,1,1,"False",9,16,0
1,0,0,1,"contingent","False",1,0,1,1,0,"False",12,2,0,1,3,0,0,7,7,6,1,1,1,1,"False",10,16,0
-5,0,0,0,"contingent","True",1,1,0,0,0,"False",11,2,0,1,3,0,0,7,7,1,1,1,1,1,"False",11,16,0
1,0,0,1,"contingent","True",1,0,0,1,1,"False",5,2,0,1,3,1,1,8,7,12,1,1,1,1,"False",12,16,0
1,0,0,1,"contingent","True",1,1,0,1,1,"False",1,2,0,1,3,1,1,9,8,13,1,1,1,1,"False",13,16,0
-5,0,0,0,"contingent","True",1,0,1,0,0,"False",14,2,0,1,3,0,0,9,9,2,1,1,1,1,"False",14,16,0
1,0,0,1,"contingent","False",1,1,0,1,0,"False",9,2,0,1,3,0,0,9,9,5,1,1,1,1,"False",15,16,0
1,0,1,1,"contingent","True",1,0,0,1,1,"False",5,2,0,1,3,1,1,10,9,12,1,1,1,1,"False",16,16,0
1,0,1,1,"contingent","True",1,0,0,1,1,"False",5,2,0,1,3,1,1,11,10,12,1,1,1,1,"False",17,16,0
1,0,1,1,"contingent","True",1,0,0,1,1,"False",5,2,0,1,3,1,1,12,11,12,1,1,1,1,"False",18,16,0
-5,0,1,0,"contingent","True",1,1,1,0,0,"False",10,2,0,1,3,0,0,12,12,3,1,1,1,1,"False",19,16,0
1,0,1,1,"contingent","True",1,0,0,0,1,"False",7,2,0,1,3,1,1,13,12,8,1,1,1,1,"False",20,16,0
-5,0,1,0,"contingent","True",1,0,0,0,0,"False",15,2,0,1,3,0,0,13,13,0,1,1,1,1,"False",21,16,0
1,0,1,1,"contingent","False",1,1,1,1,0,"False",8,2,0,1,3,0,0,13,13,7,1,1,1,1,"False",22,16,0
1,0,1,1,"contingent","True",1,0,1,1,1,"False",4,2,0,1,3,1,1,14,13,14,1,1,1,1,"False",23,16,0
1,0,1,1,"contingent","True",1,1,0,1,1,"False",1,2,0,1,3,1,1,15,14,13,1,1,1,1,"False",24,16,0
1,0,1,1,"contingent","True",1,1,0,0,1,"False",3,2,0,1,3,1,1,16,15,9,1,1,1,1,"False",25,16,0
1,0,1,1,"contingent","True",1,0,1,0,1,"False",6,2,0,1,3,1,1,17,16,10,1,1,1,1,"False",26,16,0
1,0,1,1,"contingent","False",1,1,0,1,0,"False",9,2,0,1,3,0,0,17,17,5,1,1,1,1,"False",27,16,0
1,0,1,1,"contingent","True",1,0,0,0,1,"False",7,2,0,1,3,1,1,18,17,8,1,1,1,1,"False",28,16,0
1,0,1,1,"contingent","True",1,1,1,0,1,"False",2,2,0,1,3,1,1,19,18,11,1,1,1,1,"False",29,16,0
-5,0,1,0,"contingent","True",1,1,0,0,0,"False",11,2,0,1,3,0,0,19,19,1,1,1,1,1,"False",30,16,0
-5,0,1,0,"contingent","True",1,0,1,0,0,"False",14,2,0,1,3,0,0,19,19,2,1,1,1,1,"False",31,16,0
1,0,2,1,"contingent","True",1,1,1,1,1,"False",0,2,0,1,3,1,1,20,19,15,1,1,1,1,"False",32,16,0
1,0,2,1,"contingent","True",1,1,1,0,1,"False",2,2,0,1,3,1,1,21,20,11,1,1,1,1,"False",33,16,0
1,0,2,1,"contingent","True",1,1,0,0,1,"False",3,2,0,1,3,1,1,22,21,9,1,1,1,1,"False",34,16,0
1,0,2,1,"contingent","True",1,1,1,1,1,"False",0,2,0,1,3,1,1,23,22,15,1,1,1,1,"False",35,16,0
1,0,2,1,"contingent","True",1,1,1,1,1,"False",0,2,0,1,3,1,1,24,23,15,1,1,1,1,"False",36,16,0
-5,0,2,0,"contingent","True",1,0,0,0,0,"False",15,2,0,1,3,0,0,24,24,0,1,1,1,1,"False",37,16,0
1,0,2,1,"contingent","False",1,1,1,1,0,"False",8,2,0,1,3,0,0,24,24,7,1,1,1,1,"False",38,16,0
-5,0,2,0,"contingent","True",1,1,0,0,0,"False",11,2,0,1,3,0,0,24,24,1,1,1,1,1,"False",39,16,0
1,0,2,1,"contingent","True",1,1,0,1,1,"False",1,2,0,1,3,1,1,25,24,13,1,1,1,1,"False",40,16,0
1,0,2,1,"contingent","True",1,0,1,1,1,"False",4,2,0,1,3,1,1,26,25,14,1,1,1,1,"False",41,16,0
1,0,2,1,"contingent","False",1,1,1,1,0,"False",8,2,0,1,3,0,0,26,26,7,1,1,1,1,"False",42,16,0
-5,0,2,0,"contingent","True",1,1,1,0,0,"False",10,2,0,1,3,0,0,26,26,3,1,1,1,1,"False",43,16,0
1,0,2,1,"contingent","False",1,1,1,1,0,"False",8,2,0,1,3,0,0,26,26,7,1,1,1,1,"False",44,16,0
1,0,2,1,"contingent","True",1,1,0,0,1,"False",3,2,0,1,3,1,1,27,26,9,1,1,1,1,"False",45,16,0
1,0,2,1,"contingent","False",1,1,0,1,0,"False",9,2,0,1,3,0,0,27,27,5,1,1,1,1,"False",46,16,0
-5,0,2,0,"contingent","True",1,1,0,0,0,"False",11,2,0,1,3,0,0,27,27,1,1,1,1,1,"False",47,16,0
-5,0,3,0,"contingent","True",1,0,1,0,0,"False",14,2,0,1,3,0,0,27,27,2,1,1,1,1,"False",48,16,0
1,0,3,1,"contingent","False",1,1,0,1,0,"False",9,2,0,1,3,0,0,27,27,5,1,1,1,1,"False",49,16,0
1,0,3,1,"contingent","True",1,0,0,0,1,"False",7,2,0,1,3,1,1,28,27,8,1,1,1,1,"False",50,16,0
-5,0,3,0,"contingent","True",1,0,0,0,0,"False",15,2,0,1,3,0,0,28,28,0,1,1,1,1,"False",51,16,0
1,0,3,1,"contingent","False",1,0,0,1,0,"False",13,2,0,1,3,0,0,28,28,4,1,1,1,1,"False",52,16,0
1,0,3,1,"contingent","False",1,0,1,1,0,"False",12,2,0,1,3,0,0,28,28,6,1,1,1,1,"False",53,16,0
1,0,3,1,"contingent","True",1,1,0,0,1,"False",3,2,0,1,3,1,1,29,28,9,1,1,1,1,"False",54,16,0
1,0,3,1,"contingent","False",1,0,0,1,0,"False",13,2,0,1,3,0,0,29,29,4,1,1,1,1,"False",55,16,0
1,0,3,1,"contingent","False",1,0,0,1,0,"False",13,2,0,1,3,0,0,29,29,4,1,1,1,1,"False",56,16,0
-5,0,3,0,"contingent","True",1,1,1,0,0,"False",10,2,0,1,3,0,0,29,29,3,1,1,1,1,"False",57,16,0
1,0,3,1,"contingent","False",1,0,1,1,0,"False",12,2,0,1,3,0,0,29,29,6,1,1,1,1,"False",58,16,0
1,0,3,1,"contingent","True",1,1,1,1,1,"False",0,2,0,1,3,1,1,30,29,15,1,1,1,1,"False",59,16,0
1,0,3,1,"contingent","True",1,1,1,0,1,"False",2,2,0,1,3,1,1,31,30,11,1,1,1,1,"False",60,16,0
1,0,3,1,"contingent","False",1,0,1,1,0,"False",12,2,0,1,3,0,0,31,31,6,1,1,1,1,"False",61,16,0
-5,0,3,0,"contingent","True",1,0,0,0,0,"False",15,2,0,1,3,0,0,31,31,0,1,1,1,1,"False",62,16,0
1,0,3,1,"contingent","True",1,0,1,0,1,"False",6,2,0,1,3,1,1,32,31,10,1,1,1,1,"False",63,16,0
-5,0,4,0,"contingent","True",1,1,0,0,0,"False",11,2,0,1,3,0,0,32,32,1,1,1,1,1,"True",64,16,0
1,0,4,1,"contingent","False",1,1,1,1,0,"False",8,2,0,1,3,0,0,32,32,7,1,1,1,1,"True",65,16,0
-5,0,4,0,"contingent","True",1,0,0,0,0,"False",15,2,0,1,3,0,0,32,32,0,1,1,1,1,"True",66,16,0
1,0,4,1,"contingent","True",1,0,1,1,1,"False",4,2,0,1,3,1,1,33,32,14,1,1,1,1,"True",67,16,0
1,0,4,1,"contingent","True",1,1,1,0,1,"False",2,2,0,1,3,1,1,34,33,11,1,1,1,1,"True",68,16,0
1,0,4,1,"contingent","True",1,1,0,0,1,"False",3,2,0,1,3,1,1,35,34,9,1,1,1,1,"True",69,16,0
1,0,4,1,"contingent","True",1,1,0,1,1,"False",1,2,0,1,3,1,1,36,35,13,1,1,1,1,"True",70,16,0
1,0,4,1,"contingent","True",1,0,0,1,1,"False",5,2,0,1,3,1,1,37,36,12,1,1,1,1,"True",71,16,0
1,0,4,1,"contingent","True",1,0,0,0,1,"False",7,2,0,1,3,1,1,38,37,8,1,1,1,1,"True",72,16,0
1,0,4,1,"contingent","True",1,1,1,1,1,"False",0,2,0,1,3,1,1,39,38,15,1,1,1,1,"True",73,16,0
1,0,4,1,"contingent","True",1,0,1,0,1,"False",6,2,0,1,3,1,1,40,39,10,1,1,1,1,"True",74,16,0
1,0,4,1,"contingent","False",1,1,0,1,0,"False",9,2,0,1,3,0,0,40,40,5,1,1,1,1,"True",75,16,0
-5,0,4,0,"contingent","True",1,1,1,0,0,"False",10,2,0,1,3,0,0,40,40,3,1,1,1,1,"True",76,16,0
-5,0,4,0,"contingent","True",1,0,1,0,0,"False",14,2,0,1,3,0,0,40,40,2,1,1,1,1,"True",77,16,0
1,0,4,1,"contingent","False",1,0,1,1,0,"False",12,2,0,1,3,0,0,40,40,6,1,1,1,1,"True",78,16,0
1,0,4,1,"contingent","False",1,0,0,1,0,"False",13,2,0,1,3,0,0,40,40,4,1,1,1,1,"True",79,16,0
1,0,5,1,"contingent","False",1,1,1,1,0,"False",8,2,0,1,3,0,0,40,40,7,1,1,1,1,"True",80,16,0
1,0,5,1,"contingent","False",1,0,1,1,0,"False",12,2,0,1,3,0,0,40,40,6,1,1,1,1,"True",81,16,0
1,0,5,1,"contingent","True",1,0,1,1,1,"False",4,2,0,1,3,1,1,41,40,14,1,1,1,1,"True",82,16,0
1,0,5,1,"contingent","True",1,1,1,0,1,"False",2,2,0,1,3,1,1,42,41,11,1,1,1,1,"True",83,16,0
1,0,5,1,"contingent","True",1,1,1,1,1,"False",0,2,0,1,3,1,1,43,42,15,1,1,1,1,"True",84,16,0
-5,0,5,0,"contingent","True",1,0,0,0,0,"False",15,2,0,1,3,0,0,43,43,0,1,1,1,1,"True",85,16,0
-5,0,5,0,"contingent","True",1,1,1,0,0,"False",10,2,0,1,3,0,0,43,43,3,1,1,1,1,"True",86,16,0
1,0,5,1,"contingent","True",1,0,0,1,1,"False",5,2,0,1,3,1,1,44,43,12,1,1,1,1,"True",87,16,0
1,0,5,1,"contingent","False",1,1,0,1,0,"False",9,2,0,1,3,0,0,44,44,5,1,1,1,1,"True",88,16,0
-5,0,5,0,"contingent","True",1,1,0,0,0,"False",11,2,0,1,3,0,0,44,44,1,1,1,1,1,"True",89,16,0
-5,0,5,0,"contingent","True",1,0,1,0,0,"False",14,2,0,1,3,0,0,44,44,2,1,1,1,1,"True",90,16,0
1,0,5,1,"contingent","True",1,0,0,0,1,"False",7,2,0,1,3,1,1,45,44,8,1,1,1,1,"True",91,16,0
1,0,5,1,"contingent","False",1,0,0,1,0,"False",13,2,0,1,3,0,0,45,45,4,1,1,1,1,"True",92,16,0
1,0,5,1,"contingent","True",1,0,1,0,1,"False",6,2,0,1,3,1,1,46,45,10,1,1,1,1,"True",93,16,0
1,0,5,1,"contingent","True",1,1,0,1,1,"False",1,2,0,1,3,1,1,47,46,13,1,1,1,1,"True",94,16,0
1,0,5,1,"contingent","True",1,1,0,0,1,"False",3,2,0,1,3,1,1,48,47,9,1,1,1,1,"True",95,16,0
-5,0,0,0,"contingent","False",5,1,0,0,0,"False",10,3,2,0,1,1,-5,-5,0,1,0,0,0,1,"False",0,25,0
1,0,0,1,"contingent","True",5,1,1,0,1,"False",12,3,2,0,1,1,1,-4,-5,11,0,0,0,1,"False",1,25,0
1,0,0,1,"contingent","True",5,0,0,0,1,"False",0,3,2,0,1,1,1,-3,-4,8,0,0,0,1,"False",2,25,0
1,0,0,1,"contingent","True",5,1,0,1,1,"False",9,3,2,0,1,1,1,-2,-3,13,0,0,0,1,"False",3,25,0
1,0,0,1,"contingent","False",5,1,0,1,0,"False",11,3,2,0,1,0,0,-2,-2,5,0,0,0,1,"False",4,25,0
-5,0,0,0,"contingent","True",5,1,1,0,0,"False",14,3,2,0,1,0,0,-2,-2,3,0,0,0,1,"False",5,25,0
1,0,0,1,"contingent","True",5,1,1,1,1,"False",13,3,2,0,1,1,1,-1,-2,15,0,0,0,1,"False",6,25,0
1,0,0,1,"contingent","True",5,0,0,0,1,"False",0,3,2,0,1,1,1,0,-1,8,0,0,0,1,"False",7,25,0
-5,0,0,0,"contingent","False",5,1,1,0,0,"False",14,3,2,0,1,1,-5,-5,0,3,0,0,0,1,"False",8,25,0
1,0,0,1,"contingent","True",5,0,1,1,0,"False",7,3,2,0,1,1,1,-4,-5,6,0,0,0,1,"False",9,25,0
1,0,0,1,"contingent","True",5,0,1,1,1,"False",5,3,2,0,1,1,1,-3,-4,14,0,0,0,1,"False",10,25,0
1,0,0,1,"contingent","False",5,1,1,1,0,"False",15,3,2,0,1,0,0,-3,-3,7,0,0,0,1,"False",11,25,0
-5,0,0,0,"contingent","False",5,0,1,0,0,"False",6,3,2,0,1,1,-5,-8,-3,2,0,0,0,1,"False",12,25,0
1,0,0,1,"contingent","False",5,0,1,1,0,"False",7,3,2,0,1,0,0,-8,-8,6,0,0,0,1,"False",13,25,0
1,0,0,1,"contingent","True",5,1,0,1,1,"False",9,3,2,0,1,1,1,-7,-8,13,0,0,0,1,"False",14,25,0
1,0,0,1,"contingent","False",5,1,1,0,1,"False",12,3,2,0,1,0,0,-7,-7,11,0,0,0,1,"False",15,25,0
1,0,1,1,"contingent","True",5,0,0,0,1,"False",0,3,2,0,1,1,1,-6,-7,8,0,0,0,1,"False",16,25,0
-5,0,1,0,"contingent","True",5,0,1,0,0,"False",6,3,2,0,1,0,0,-6,-6,2,0,0,0,1,"False",17,25,0
1,0,1,1,"contingent","True",5,0,0,1,0,"False",3,3,2,0,1,1,1,-5,-6,4,0,0,0,1,"False",18,25,0
1,0,1,1,"contingent","False",5,0,1,0,1,"False",4,3,2,0,1,0,0,-5,-5,10,0,0,0,1,"False",19,25,0
1,0,1,1,"contingent","True",5,1,1,1,1,"False",13,3,2,0,1,1,1,-4,-5,15,0,0,0,1,"False",20,25,0
1,0,1,1,"contingent","False",5,0,1,1,0,"False",7,3,2,0,1,0,0,-4,-4,6,0,0,0,1,"False",21,25,0
-5,0,1,0,"contingent","True",5,0,1,0,0,"False",6,3,2,0,1,0,0,-4,-4,2,0,0,0,1,"False",22,25,0
1,0,1,1,"contingent","True",5,1,0,0,1,"False",8,3,2,0,1,1,1,-3,-4,9,0,0,0,1,"False",23,25,0
1,0,1,1,"contingent","False",5,1,0,1,0,"False",11,3,2,0,1,0,0,-3,-3,5,0,0,0,1,"False",24,25,0
-5,0,1,0,"contingent","True",5,1,1,0,0,"False",14,3,2,0,1,0,0,-3,-3,3,0,0,0,1,"False",25,25,0
1,0,1,1,"contingent","False",5,1,1,0,1,"False",12,3,2,0,1,0,0,-3,-3,11,0,0,0,1,"False",26,25,0
1,0,1,1,"contingent","True",5,1,1,1,1,"False",13,3,2,0,1,1,1,-2,-3,15,0,0,0,1,"False",27,25,0
-5,0,1,0,"contingent","True",5,1,0,0,0,"False",10,3,2,0,1,0,0,-2,-2,1,0,0,0,1,"False",28,25,0
1,0,1,1,"contingent","False",5,0,1,1,1,"False",5,3,2,0,1,0,0,-2,-2,14,0,0,0,1,"False",29,25,0
1,0,1,1,"contingent","False",5,0,0,1,0,"False",3,3,2,0,1,0,0,-2,-2,4,0,0,0,1,"False",30,25,0
1,0,1,1,"contingent","False",5,0,0,1,0,"False",3,3,2,0,1,0,0,-2,-2,4,0,0,0,1,"False",31,25,0
1,0,2,1,"contingent","False",5,0,1,1,0,"False",7,3,2,0,1,0,0,-2,-2,6,0,0,0,1,"False",32,25,0
1,0,2,1,"contingent","False",5,1,1,1,0,"False",15,3,2,0,1,0,0,-2,-2,7,0,0,0,1,"False",33,25,0
-5,0,2,0,"contingent","True",5,1,1,0,0,"False",14,3,2,0,1,0,0,-2,-2,3,0,0,0,1,"False",34,25,0
1,0,2,1,"contingent","True",5,1,0,1,1,"False",9,3,2,0,1,1,1,-1,-2,13,0,0,0,1,"False",35,25,0
1,0,2,1,"contingent","False",5,1,1,1,1,"False",13,3,2,0,1,0,0,-1,-1,15,0,0,0,1,"False",36,25,0
1,0,2,1,"contingent","False",5,0,0,1,0,"False",3,3,2,0,1,0,0,-1,-1,4,0,0,0,1,"False",37,25,0
